Species-ID,Order,Species name,IUCN name,Tree name,HWI,species
12143,Psittaciformes,Eolophus roseicapilla,Eolophus roseicapilla,Cacatua_roseicapilla,44.83957063,Cacatua_roseicapilla
12144,Psittaciformes,Cacatua tenuirostris,Cacatua tenuirostris,Cacatua_tenuirostris,43.57176222,Cacatua_tenuirostris
12145,Psittaciformes,Cacatua pastinator,Cacatua pastinator,Cacatua_pastinator,36.89130333,Cacatua_pastinator
12146,Psittaciformes,Cacatua sanguinea,Cacatua sanguinea,Cacatua_sanguinea,37.35963108,Cacatua_sanguinea
12147,Psittaciformes,Cacatua goffiniana,Cacatua goffiniana,Cacatua_goffiniana,29.30632634,Cacatua_goffiniana
12148,Psittaciformes,Cacatua ducorpsii,Cacatua ducorpsii,Cacatua_ducorpsii,30.18019958,Cacatua_ducorpsii
12149,Psittaciformes,Cacatua haematuropygia,Cacatua haematuropygia,Cacatua_haematuropygia,34.60346801,Cacatua_haematuropygia
12150,Psittaciformes,Cacatua sulphurea,Cacatua sulphurea,Cacatua_sulphurea,33.79700833,Cacatua_sulphurea
12151,Psittaciformes,Cacatua galerita,Cacatua galerita,Cacatua_galerita,25.86148426,Cacatua_galerita
12152,Psittaciformes,Cacatua ophthalmica,Cacatua ophthalmica,Cacatua_ophthalmica,30.20843964,Cacatua_ophthalmica
12153,Psittaciformes,Cacatua alba,Cacatua alba,Cacatua_alba,31.63006622,Cacatua_alba
12154,Psittaciformes,Cacatua moluccensis,Cacatua moluccensis,Cacatua_moluccensis,28.71358465,Cacatua_moluccensis
12155,Psittaciformes,Nymphicus hollandicus,Nymphicus hollandicus,Nymphicus_hollandicus,50.57927623,Nymphicus_hollandicus
12156,Psittaciformes,Psittrichas fulgidus,Psittrichas fulgidus,Psittrichas_fulgidus,32.24422499,Psittrichas_fulgidus
12157,Psittaciformes,Loriculus vernalis,Loriculus vernalis,Loriculus_vernalis,45.63002759,Loriculus_vernalis
12158,Psittaciformes,Loriculus beryllinus,Loriculus beryllinus,Loriculus_beryllinus,44.71553182,Loriculus_beryllinus
12159,Psittaciformes,Loriculus philippensis,Loriculus philippensis,Loriculus_philippensis,38.48818981,Loriculus_philippensis
12161,Psittaciformes,Loriculus galgulus,Loriculus galgulus,Loriculus_galgulus,42.16343871,Loriculus_galgulus
12162,Psittaciformes,Loriculus stigmatus,Loriculus stigmatus,Loriculus_stigmatus,41.56100113,Loriculus_stigmatus
12163,Psittaciformes,Loriculus amabilis,Loriculus amabilis,Loriculus_amabilis,40.09876543,Loriculus_amabilis
12164,Psittaciformes,Loriculus sclateri,Loriculus sclateri,Loriculus_sclateri,41.86835421,Loriculus_sclateri
12165,Psittaciformes,Loriculus catamene,Loriculus catamene,Loriculus_catamene,42.48916409,Loriculus_catamene
12166,Psittaciformes,Loriculus aurantiifrons,Loriculus aurantiifrons,Loriculus_aurantiifrons,41.16379108,Loriculus_aurantiifrons
12167,Psittaciformes,Loriculus tener,Loriculus tener,Loriculus_tener,40.11887073,Loriculus_tener
12168,Psittaciformes,Loriculus exilis,Loriculus exilis,Loriculus_exilis,42.37903887,Loriculus_exilis
12169,Psittaciformes,Loriculus pusillus,Loriculus pusillus,Loriculus_pusillus,45.4295318,Loriculus_pusillus
12170,Psittaciformes,Loriculus flosculus,Loriculus flosculus,Loriculus_flosculus,40.92105263,Loriculus_flosculus
12171,Psittaciformes,Micropsitta keiensis,Micropsitta keiensis,Micropsitta_keiensis,36.44550493,Micropsitta_keiensis
12172,Psittaciformes,Micropsitta geelvinkiana,Micropsitta geelvinkiana,Micropsitta_geelvinkiana,24.23582075,Micropsitta_geelvinkiana
12173,Psittaciformes,Micropsitta pusio,Micropsitta pusio,Micropsitta_pusio,37.951956,Micropsitta_pusio
12174,Psittaciformes,Micropsitta meeki,Micropsitta meeki,Micropsitta_meeki,34.40955694,Micropsitta_meeki
12175,Psittaciformes,Micropsitta finschii,Micropsitta finschii,Micropsitta_finschii,31.66224054,Micropsitta_finschii
12176,Psittaciformes,Micropsitta bruijnii,Micropsitta bruijnii,Micropsitta_bruijnii,42.23108174,Micropsitta_bruijnii
12177,Psittaciformes,Chalcopsitta atra,Chalcopsitta atra,Chalcopsitta_atra,40.12122776,Chalcopsitta_atra
12178,Psittaciformes,Chalcopsitta duivenbodei,Chalcopsitta duivenbodei,Chalcopsitta_duivenbodei,40.17903621,Chalcopsitta_duivenbodei
12179,Psittaciformes,Chalcopsitta sintillata,Chalcopsitta scintillata,Chalcopsitta_sintillata,41.42157572,Chalcopsitta_sintillata
12180,Psittaciformes,Chalcopsitta cardinalis,Chalcopsitta cardinalis,Chalcopsitta_cardinalis,43.72057166,Chalcopsitta_cardinalis
12181,Psittaciformes,Eos histrio,Eos histrio,Eos_histrio,46.33437223,Eos_histrio
12182,Psittaciformes,Eos squamata,Eos squamata,Eos_squamata,48.79628426,Eos_squamata
12183,Psittaciformes,Eos rubra,Eos bornea,Eos_bornea,46.36774657,Eos_bornea
12184,Psittaciformes,Eos reticulata,Eos reticulata,Eos_reticulata,49.50052609,Eos_reticulata
12185,Psittaciformes,Eos cyanogenia,Eos cyanogenia,Eos_cyanogenia,47.47273463,Eos_cyanogenia
12186,Psittaciformes,Eos semilarvata,Eos semilarvata,Eos_semilarvata,47.49695294,Eos_semilarvata
12187,Psittaciformes,Pseudeos fuscata,Pseudeos fuscata,Pseudeos_fuscata,51.16462242,Pseudeos_fuscata
12188,Psittaciformes,Trichoglossus ornatus,Trichoglossus ornatus,Trichoglossus_ornatus,47.41476587,Trichoglossus_ornatus
12189,Psittaciformes,Trichoglossus forsteni,Trichoglossus forsteni,NA,24.84720788,NA
12190,Psittaciformes,Trichoglossus weberi,Trichoglossus weberi,NA,47.42083784,NA
12191,Psittaciformes,Trichoglossus capistratus,Trichoglossus capistratus,NA,47.5745017,NA
12192,Psittaciformes,Trichoglossus haematodus,Trichoglossus haematodus,Trichoglossus_haematodus,49.70672903,Trichoglossus_haematodus
12193,Psittaciformes,Trichoglossus rosenbergii,Trichoglossus rosenbergii,NA,48.08121538,NA
12194,Psittaciformes,Trichoglossus moluccanus,Trichoglossus moluccanus,NA,45.92489382,NA
12195,Psittaciformes,Trichoglossus rubritorquis,Trichoglossus rubritorquis,NA,49.63534677,NA
12196,Psittaciformes,Trichoglossus euteles,Trichoglossus euteles,Trichoglossus_euteles,49.73553341,Trichoglossus_euteles
12197,Psittaciformes,Trichoglossus flavoviridis,Trichoglossus flavoviridis,Trichoglossus_flavoviridis,50.5128776,Trichoglossus_flavoviridis
12198,Psittaciformes,Trichoglossus johnstoniae,Trichoglossus johnstoniae,Trichoglossus_johnstoniae,43.31623645,Trichoglossus_johnstoniae
12199,Psittaciformes,Trichoglossus rubiginosus,Trichoglossus rubiginosus,Trichoglossus_rubiginosus,42.82155863,Trichoglossus_rubiginosus
12200,Psittaciformes,Trichoglossus chlorolepidotus,Trichoglossus chlorolepidotus,Trichoglossus_chlorolepidotus,50.66344414,Trichoglossus_chlorolepidotus
12201,Psittaciformes,Psitteuteles versicolor,Psitteuteles versicolor,Psitteuteles_versicolor,51.85211696,Psitteuteles_versicolor
12202,Psittaciformes,Psitteuteles iris,Psitteuteles iris,Psitteuteles_iris,45.34481451,Psitteuteles_iris
12203,Psittaciformes,Psitteuteles goldiei,Psitteuteles goldiei,Psitteuteles_goldiei,53.29760992,Psitteuteles_goldiei
12204,Psittaciformes,Lorius garrulus,Lorius garrulus,Lorius_garrulus,41.51152963,Lorius_garrulus
12205,Psittaciformes,Lorius domicella,Lorius domicella,Lorius_domicella,40.2176741,Lorius_domicella
12206,Psittaciformes,Lorius lory,Lorius lory,Lorius_lory,39.4375477,Lorius_lory
12207,Psittaciformes,Lorius hypoinochrous,Lorius hypoinochrous,Lorius_hypoinochrous,42.88234215,Lorius_hypoinochrous
12208,Psittaciformes,Lorius albidinucha,Lorius albidinucha,Lorius_albidinucha,42.28187919,Lorius_albidinucha
12209,Psittaciformes,Lorius chlorocercus,Lorius chlorocercus,Lorius_chlorocercus,43.24898436,Lorius_chlorocercus
12210,Psittaciformes,Phigys solitarius,Phigys solitarius,Phigys_solitarius,49.00059069,Phigys_solitarius
12211,Psittaciformes,Vini australis,Vini australis,Vini_australis,50.35001511,Vini_australis
12212,Psittaciformes,Vini kuhlii,Vini kuhlii,Vini_kuhlii,46.79981431,Vini_kuhlii
12213,Psittaciformes,Vini stepheni,Vini stepheni,Vini_stepheni,44.51286348,Vini_stepheni
12214,Psittaciformes,Vini peruviana,Vini peruviana,Vini_peruviana,46.35287179,Vini_peruviana
12215,Psittaciformes,Vini ultramarina,Vini ultramarina,Vini_ultramarina,43.57047052,Vini_ultramarina
12216,Psittaciformes,Glossopsitta concinna,Glossopsitta concinna,Glossopsitta_concinna,53.36929851,Glossopsitta_concinna
12217,Psittaciformes,Glossopsitta pusilla,Glossopsitta pusilla,Glossopsitta_pusilla,54.69153226,Glossopsitta_pusilla
12218,Psittaciformes,Glossopsitta porphyrocephala,Glossopsitta porphyrocephala,Glossopsitta_porphyrocephala,54.21447409,Glossopsitta_porphyrocephala
12219,Psittaciformes,Charmosyna palmarum,Charmosyna palmarum,Charmosyna_palmarum,47.62094631,Charmosyna_palmarum
12220,Psittaciformes,Charmosyna rubrigularis,Charmosyna rubrigularis,Charmosyna_rubrigularis,49.25841038,Charmosyna_rubrigularis
12221,Psittaciformes,Charmosyna meeki,Charmosyna meeki,Charmosyna_meeki,45.52861182,Charmosyna_meeki
12222,Psittaciformes,Charmosyna toxopei,Charmosyna toxopei,Charmosyna_toxopei,46.61680092,Charmosyna_toxopei
12223,Psittaciformes,Charmosyna multistriata,Charmosyna multistriata,Charmosyna_multistriata,51.93188357,Charmosyna_multistriata
12224,Psittaciformes,Charmosyna wilhelminae,Charmosyna wilhelminae,Charmosyna_wilhelminae,48.6514952,Charmosyna_wilhelminae
12225,Psittaciformes,Charmosyna diadema,Charmosyna diadema,Charmosyna_diadema,40.86021505,Charmosyna_diadema
12226,Psittaciformes,Charmosyna rubronotata,Charmosyna rubronotata,Charmosyna_rubronotata,45.68627182,Charmosyna_rubronotata
12227,Psittaciformes,Charmosyna placentis,Charmosyna placentis,Charmosyna_placentis,47.08758549,Charmosyna_placentis
12228,Psittaciformes,Charmosyna amabilis,Charmosyna amabilis,Charmosyna_amabilis,48.17548073,Charmosyna_amabilis
12229,Psittaciformes,Charmosyna margarethae,Charmosyna margarethae,Charmosyna_margarethae,48.44552708,Charmosyna_margarethae
12230,Psittaciformes,Charmosyna pulchella,Charmosyna pulchella,Charmosyna_pulchella,48.02760393,Charmosyna_pulchella
12231,Psittaciformes,Charmosyna josefinae,Charmosyna josefinae,Charmosyna_josefinae,48.75346887,Charmosyna_josefinae
12232,Psittaciformes,Charmosyna papou,Charmosyna papou,Charmosyna_papou,45.83303553,Charmosyna_papou
12233,Psittaciformes,Oreopsittacus arfaki,Oreopsittacus arfaki,Oreopsittacus_arfaki,45.70027973,Oreopsittacus_arfaki
12234,Psittaciformes,Neopsittacus musschenbroekii,Neopsittacus musschenbroekii,Neopsittacus_musschenbroekii,44.8823139,Neopsittacus_musschenbroekii
12235,Psittaciformes,Neopsittacus pullicauda,Neopsittacus pullicauda,Neopsittacus_pullicauda,42.88873389,Neopsittacus_pullicauda
12236,Psittaciformes,Prosopeia splendens,Prosopeia splendens,Prosopeia_splendens,32.46259266,Prosopeia_splendens
12237,Psittaciformes,Prosopeia personata,Prosopeia personata,Prosopeia_personata,29.75671037,Prosopeia_personata
12238,Psittaciformes,Prosopeia tabuensis,Prosopeia tabuensis,Prosopeia_tabuensis,28.33514351,Prosopeia_tabuensis
12239,Psittaciformes,Eunymphicus cornutus,Eunymphicus cornutus,Eunymphicus_cornutus,40.03835431,Eunymphicus_cornutus
12240,Psittaciformes,Eunymphicus uvaeensis,Eunymphicus uvaeensis,Eunymphicus_uvaeensis,38.14775405,Eunymphicus_uvaeensis
12241,Psittaciformes,Cyanoramphus saisseti,ÊNA,Cyanoramphus_saisseti,38.37720674,Cyanoramphus_saisseti
12242,Psittaciformes,Cyanoramphus cookii,ÊNA,Cyanoramphus_cookii,36.54724048,Cyanoramphus_cookii
12243,Psittaciformes,Cyanoramphus unicolor,Cyanoramphus unicolor,Cyanoramphus_unicolor,38.03652249,Cyanoramphus_unicolor
12244,Psittaciformes,Cyanoramphus auriceps,Cyanoramphus auriceps,Cyanoramphus_auriceps,36.09899888,Cyanoramphus_auriceps
12245,Psittaciformes,Cyanoramphus forbesi,Cyanoramphus forbesi,Cyanoramphus_forbesi,32.33333333,Cyanoramphus_forbesi
12246,Psittaciformes,Cyanoramphus malherbi,Cyanoramphus malherbi,Cyanoramphus_malherbi,35.30266035,Cyanoramphus_malherbi
12247,Psittaciformes,Cyanoramphus novaezelandiae,Cyanoramphus novaezelandiae,Cyanoramphus_novaezelandiae,39.98606567,Cyanoramphus_novaezelandiae
12248,Psittaciformes,Cyanoramphus hochstetteri,ÊNA,NA,37.38104324,NA
12249,Psittaciformes,Purpureicephalus spurius,Purpureicephalus spurius,Purpureicephalus_spurius,40.64007781,Purpureicephalus_spurius
12250,Psittaciformes,Barnardius zonarius,Barnardius zonarius,Barnardius_zonarius,41.22711433,Barnardius_zonarius
12251,Psittaciformes,Platycercus caledonicus,Platycercus caledonicus,Platycercus_caledonicus,42.75833342,Platycercus_caledonicus
12252,Psittaciformes,Platycercus elegans,Platycercus elegans,Platycercus_elegans,42.68408535,Platycercus_elegans
12253,Psittaciformes,Platycercus adscitus,Platycercus adscitus,Platycercus_adscitus,39.85150386,Platycercus_adscitus
12254,Psittaciformes,Platycercus eximius,Platycercus eximius,Platycercus_eximius,42.19636628,Platycercus_eximius
12255,Psittaciformes,Platycercus venustus,Platycercus venustus,Platycercus_venustus,39.36179927,Platycercus_venustus
12256,Psittaciformes,Platycercus icterotis,Platycercus icterotis,Platycercus_icterotis,42.8978612,Platycercus_icterotis
12257,Psittaciformes,Northiella haematogaster,Northiella haematogaster,Northiella_haematogaster,34.61049897,Northiella_haematogaster
12258,Psittaciformes,Psephotus haematonotus,Psephotus haematonotus,Psephotus_haematonotus,44.46388086,Psephotus_haematonotus
12259,Psittaciformes,Psephotus varius,Psephotellus varius,Psephotus_varius,42.05945804,Psephotus_varius
12260,Psittaciformes,Psephotus dissimilis,Psephotellus dissimilis,Psephotus_dissimilis,39.31982102,Psephotus_dissimilis
12261,Psittaciformes,Psephotus chrysopterygius,Psephotellus chrysopterygius,Psephotus_chrysopterygius,43.30837206,Psephotus_chrysopterygius
12262,Psittaciformes,Neopsephotus bourkii,Neopsephotus bourkii,Neopsephotus_bourkii,47.82486175,Neopsephotus_bourkii
12263,Psittaciformes,Neophema chrysostoma,Neophema chrysostoma,Neophema_chrysostoma,42.64499495,Neophema_chrysostoma
12264,Psittaciformes,Neophema elegans,Neophema elegans,Neophema_elegans,43.76235343,Neophema_elegans
